Label,Rating ,Review
1,1,keep say need google play service work click button window happens  waste time app 
0,5,high quality used app 2 year  easy use accurate feature rich track information  highly recommend  good track apps  definitely one 
0,5,great good app work well 
0,5,dfurseth love  saved butt today got lost hiking 
1,1,nt work android 23 without google play service 
1,3,update removed necessary feature good app google however map view option available prior record  option used available update record without able see map record mean record take place map calibrate whole bunch false data recorded gps becomes accuratehundreds foot added recorded gps locates  could pinpoint gps map first press record  please fix thanks 
0,5,gd ezcellant 
0,5,hair cut direction become barber 
0,5,wow 
0,1,hate google personal info 
1,3,need access contact  
1,1,horrible close use stay background us cpu  phone burn crazy rebooted many time still used max cpu power uninstalled app 
0,5,ng h 
1,1,able sync specific folder  really nt like  track  folder root google drive  would great could specify specific location sync 
0,5,easy useful fun 
1,1,read contact  need new permission  
1,2,lock page widget burn battery warned latest release offer lock page widget start stop track recording view statistic without unlock phone  even record track widget consumes lot power  fully discharged galaxy nexus three hour  hope upcoming release fix soon 
1,3,issue home screen widget lag phone kill battery life  toggle sync duplicate track otherwise nice 
0,5,google god 
1,5,useful went trip india able record track  crash couple time probably phone issue lost signal overall pleased  app great also made feel like bos pretty sure iphone counterpart jealous airplane mode gps traking ability lol 
1,3,set goal allows better w speed  distance  make sure gps function waste battery  lot fun hiking 
0,5,wonderful one apps stumble upon realize fantastic start use realize ca nt live without  paid apps app pay another app one well free  tracking stats able easily share trip app perfect  hopefully app stay around 
1,1,us lot battery idle even though nt used app week us lot battery almost 10 time  uninstalling 
1,2,accurate really bad get gps fix compared map 
1,1,work  force closing start record work samsung galxay force closing press recording 
0,5,app geo recording 
1,1,worst update  disappointed last updates became slower nt show map record previous version  stay old version see improvement 
1,4,brilliant app please add calorie burnt love app gps map accurate  would like know many calorie burnt walk run etc  deducted 1 star feature miss 
0,5,gois yo 
1,5,splendid app simple yet functional  integration google earth great  view track 3d  excellent app 
0,5,really useful use time take bike ride kind walking activity  precise use much battery  good app 
1,4,fantastic fantastic useful app  1 mile discrepancy 18mile walk compared dedicated gps device  would like calculate calorie based incline speed etc collected 
0,5,excellent excellent 
1,1,battery hog used really love app wo nt turn  reboot ever use app consume 25 battery life 
1,4,nt consider repeated route would get 5 start consider repeated route one event  far track route keep take round ground stats wo nt add 
1,1,need read personal data nt want app read data uninstall 
1,1,neat battery drainer way cool app rate consumes phone battery ruin app usefulness  kill phone matter hour avoid unless big battery like one droid razer maxx 
0,5,record time droid2  5 star work 
0,5,5 star update  4 star could set default name  5 
1,3,latest update lowered battery usage latest update track highest utilizer battery  battery drained hour nt open app run time 
1,1,unacceptable privacy issue think entitled contact  
1,1,inaccurate left sit desk hour  said moved mile time  easily repeatable ca nt see accuracy improve actual movement 
1,1,abusive data collection app need read contact stored phone among many thing  
0,5,5 star app nice practical 
0,5,flawless easy use  fast accurate  good job  google  perfect 
0,5,gud app nice track play sport 
0,4,track gud application 
0,5,excellent useful application 
1,2,great app  latest version seems run background control zap battery uninstall  back 4 star get resolved future version 
1,2,uninstalled loved app syncing drive uninstall due excessive battery cpu usage  watch update reinstall addressed 
1,1,intrusive would give app access contact  
1,5,accurate asugo loc record need record location realtime fashion  app use app monitor every move work  witness pocket  travel company vehicle  data app keep track logged along path variety frequency level  detailed add ability playback everything right top google earth satellite view look recent journey 
0,5,fun sometimes odd start overall cool great app 
